timestamp,temperature_c,humidity_pct,pressure_hpa,wind_speed_ms,wind_direction_deg,cloud_cover_pct,solar_radiation_wm2,precipitation_mm,dew_point_c,visibility_km,soil_moisture_pct,uv_index,feels_like_c,target_temperature_6h_c
2024-04-13 01,25.1148,92.906,1010.2552,2.1752,199.5158,54.9497,14.7979,0.0,23.8852,17.5401,40.3898,0.0,25.437,26.0871
2024-04-13 02,23.5295,100.0,1006.7194,3.8192,204.0335,96.1839,0.0,12.548,23.5295,11.4781,47.789,0.0209,24.7847,27.5086
2024-04-13 03,24.4102,96.4417,1006.2264,3.654,,95.2485,0.0,0.0,23.8065,17.4163,47.6794,0.1157,24.8154,28.1819
2024-04-13 04,24.8013,95.3301,1007.559,4.1384,208.3226,89.7827,0.0,0.369,24.0028,17.0901,47.4959,0.0,25.332,28.6954
2024-04-13 05,25.9417,89.241,1008.4172,2.1336,188.4216,76.6103,0.0,0.676,24.0327,16.5705,47.6897,0.4019,26.5693,29.2326
2024-04-13 06,25.6029,94.7562,1008.2316,3.8513,187.7361,86.561,1.0898,0.089,24.6984,15.3636,47.3971,0.0,26.072,30.239
2024-04-13 07,26.0871,91.6032,1007.9255,,184.3689,100.0,22.8186,1.778,24.6122,15.5161,48.2907,0.0,26.4683,30.8642
2024-04-13 08,27.5086,93.3754,1006.7293,2.7067,184.5249,90.6619,159.8859,0.219,26.3425,16.8577,48.0244,1.6744,28.2903,30.6051
2024-04-13 09,28.1819,82.2873,1006.0455,1.4978,168.3386,92.2756,,0.0,24.8748,17.6247,47.7784,1.2293,28.5802,30.7268
2024-04-13 10,28.6954,88.732,1006.9238,1.9302,171.5527,83.0165,306.1124,1.108,26.6501,17.3348,48.1786,2.9537,29.4477,29.9802
2024-04-13 11,29.2326,88.9034,1008.9461,2.059,160.7164,,460.0187,0.893,27.2122,17.041,48.0573,4.0225,29.8514,30.2198
2024-04-13 12,30.239,79.1006,1008.2146,2.5062,177.473,41.0286,718.7255,0.123,26.2117,19.0967,47.416,6.945,30.394,30.2778
2024-04-13 13,30.8642,77.1851,,2.0712,176.3301,50.003,617.3467,0.0,26.4025,19.6661,46.6048,5.9771,30.9171,29.1387
2024-04-13 14,30.6051,84.4622,1006.0278,1.7888,180.9688,85.432,279.9839,0.532,27.6846,17.1068,46.739,2.7854,31.4226,27.5631
2024-04-13 15,30.7268,86.0554,1003.7483,4.3186,203.5971,100.0,124.5529,1.938,28.1242,14.4507,47.7516,1.1767,31.0724,27.452
2024-04-13 16,29.9802,90.2923,1005.6537,1.7259,190.7791,91.2002,164.9648,3.075,28.2147,16.7933,49.6005,1.3966,31.003,25.9925
2024-04-13 17,30.2198,85.0517,1005.3956,3.571,180.527,94.5582,74.7389,0.302,27.4262,17.5,49.4695,0.7779,30.3063,25.8454
2024-04-13 18,30.2778,78.9634,1006.8208,4.0108,182.8051,58.9582,0.0,0.0,26.22,17.9196,49.074,0.0,30.4291,25.5481
2024-04-13 19,29.1387,,1007.2435,3.5521,194.9629,22.4448,0.0,0.0,25.4146,17.3821,48.8385,0.1848,29.373,24.5416
2024-04-13 20,27.5631,78.6329,1007.2441,1.2691,182.6074,28.2271,19.2638,0.0,23.5153,16.7348,48.429,0.237,27.9538,23.8463
2024-04-13 21,27.452,81.5758,1007.1379,2.5876,184.2959,19.4277,8.6006,0.0,24.0179,18.5857,48.0491,0.3064,27.7909,24.0323
2024-04-13 22,25.9925,84.62,1008.0805,1.1153,191.4836,28.471,0.0,0.0,23.2,17.6553,47.8301,0.0147,26.5295,24.3639
2024-04-13 23,25.8454,83.5738,1007.8277,1.423,194.7894,27.2904,36.9047,0.0,22.8506,17.8525,47.6463,0.5209,26.0376,24.6374
2024-04-14 00,25.5481,86.0388,1008.2284,1.1469,203.5693,24.5622,17.3064,0.0,23.0393,18.7677,47.6903,0.0,25.9667,24.0794
2024-04-14 01,24.5416,87.3262,1007.4593,1.7736,211.6665,23.5064,0.0,0.0,22.2954,18.8239,47.3019,0.0,25.0933,25.6798
2024-04-14 02,23.8463,86.2797,1006.7599,1.0797,226.0117,16.9552,2.5522,0.0,21.4147,19.1991,,,24.6346,26.7393
2024-04-14 03,24.0323,90.9503,1006.8806,1.7365,223.4802,37.3556,,0.0,22.4621,18.6408,46.4959,0.0,24.8194,27.2548
2024-04-14 04,24.3639,84.9314,1007.8406,2.7898,223.767,20.2358,29.7449,0.0,21.6651,18.5497,,0.4034,24.7096,27.2047
2024-04-14 05,24.6374,88.686,1008.318,1.1908,224.5084,23.6009,0.0,0.0,22.644,19.0397,46.1482,0.608,25.6376,28.4588
2024-04-14 06,24.0794,92.4501,1006.9751,1.6908,232.6799,26.4777,2.715,0.0,22.7782,17.925,45.9986,0.0,25.1508,29.6954
2024-04-14 07,25.6798,86.3504,1006.7075,1.4895,235.2145,40.5522,130.6438,0.0,23.2284,17.5195,45.7716,1.5626,26.2573,30.6245
2024-04-14 08,26.7393,77.621,1007.6979,3.59,216.9633,24.0632,406.8916,0.0,22.5026,18.1758,45.2361,3.8039,26.5285,29.3311
2024-04-14 09,27.2548,81.7613,1007.6766,2.2627,214.9566,26.3312,625.562,0.0,23.8635,18.4987,44.6241,6.0404,27.6927,29.9744
2024-04-14 10,27.2047,90.7635,1005.4913,3.348,234.4157,96.573,181.9036,0.0,25.5624,18.5353,44.4396,1.5862,27.5712,29.9546
2024-04-14 11,28.4588,87.1685,1005.9075,1.6481,233.1426,70.3977,438.9463,0.859,26.116,17.5719,44.5106,,29.2261,30.2231
2024-04-14 12,29.6954,79.6809,1007.6101,2.2887,236.1078,40.0506,709.0475,0.0,25.8073,17.1898,43.9619,6.5225,30.3435,28.9966
2024-04-14 13,30.6245,72.2668,1007.3134,2.1471,223.7933,27.9833,751.4941,0.0,25.0612,17.6469,43.1337,7.5036,30.5327,28.8102
2024-04-14 14,29.3311,86.961,1005.4872,1.7919,235.8832,97.11,185.2979,0.182,26.9328,15.9073,42.7663,1.6093,30.4143,28.7142
2024-04-14 15,29.9744,82.7869,1007.2539,1.6837,233.7649,64.5508,353.2206,0.0,26.7265,17.5108,42.2434,3.8098,30.5877,26.8886
2024-04-14 16,29.9546,84.4196,1005.4877,3.6102,256.2562,,162.7073,0.0,27.0394,17.775,41.9378,1.7513,29.9443,26.7189
2024-04-14 17,30.2231,78.6366,1007.259,1.4025,237.3932,69.4975,92.2607,0.0,26.0968,17.8274,41.6702,0.2547,30.6637,25.8473
2024-04-14 18,28.9966,81.2873,1007.0931,3.4643,247.9109,66.6331,0.0,0.0,25.4638,18.2093,41.4752,0.2949,29.1874,25.5565
2024-04-14 19,28.8102,82.5201,1007.0883,1.4688,243.4044,64.3684,0.0,0.0,25.5354,18.9524,41.2358,0.0,29.6054,26.2283
2024-04-14 20,28.7142,76.618,1008.0583,4.2862,242.0564,42.1478,17.4583,0.0,24.1988,18.7293,40.8417,0.3192,28.7041,25.688
2024-04-14 21,26.8886,93.3259,1006.272,1.3404,226.3915,,16.1828,0.0,25.7188,15.5297,40.4972,0.4515,27.6446,25.2839
2024-04-14 22,26.7189,92.0758,1007.1622,3.0167,226.6752,94.553,0.0,0.0,25.3236,17.1545,40.284,0.1624,27.5711,26.0781
2024-04-14 23,10.8473,91.5517,1006.7316,3.0853,238.083,90.8155,0.0,0.0,24.3657,17.6637,40.135,0.0,26.6816,25.8666
2024-04-15 00,25.5565,90.3718,1008.2769,0.9915,224.8276,71.8563,5.1885,0.0,23.8622,17.3305,39.893,0.4119,26.1985,26.6591
2024-04-15 01,26.2283,81.3095,1008.6857,1.8539,244.8898,22.4272,0.0,0.0,22.7711,17.5889,39.7499,0.1515,26.6596,26.9812
2024-04-15 02,25.688,86.9622,1009.4742,0.7246,259.4116,18.3483,0.0,0.0,23.3533,18.2437,39.7901,0.3335,26.22,27.5481
2024-04-15 03,25.2839,,1009.4999,0.6735,267.5431,13.7707,12.7905,0.0,22.24,17.4484,39.629,0.3125,25.8611,27.8395
2024-04-15 04,26.0781,83.8968,1008.566,1.1394,276.6002,13.9801,19.3389,0.0,23.1418,16.9525,39.4074,0.0,26.4273,29.3659
2024-04-15 05,,85.8371,1008.2801,3.1761,277.1047,36.682,9.5685,0.0,23.313,18.9076,39.1609,0.2169,26.2459,31.0691
2024-04-15 06,26.6591,81.9672,1008.5064,2.1932,280.1231,20.3703,35.0554,0.0,23.3242,18.5186,38.9767,0.6906,26.8658,31.2525
2024-04-15 07,26.9812,83.1684,1008.7769,3.6284,278.2919,30.0865,181.6484,0.0,23.8802,17.5323,38.5711,1.4246,27.1574,31.5829
2024-04-15 08,27.5481,82.0629,1009.1828,0.8596,263.4951,20.0756,427.6015,0.0,24.2108,16.8717,38.1347,3.9084,27.9696,32.1392
2024-04-15 09,27.8395,78.8943,1009.5737,3.8822,250.9386,25.5474,593.1144,0.0,23.8388,18.0053,37.5039,6.0002,27.9577,31.429
2024-04-15 10,29.3659,75.2508,1008.5901,1.8754,243.3992,23.0817,702.6371,0.0,24.5277,18.241,36.8779,6.6303,29.6519,30.7297
2024-04-15 11,31.0691,70.7509,1007.8777,2.5063,251.1059,21.7816,755.2279,0.0,25.1315,18.6077,36.1708,6.8877,31.1889,30.8043
2024-04-15 12,31.2525,73.4406,1008.1728,0.7009,244.6337,31.8933,746.5369,0.0,25.9357,18.3739,35.3394,7.3104,31.4895,29.7431
2024-04-15 13,31.5829,72.6746,1009.0561,4.577,253.1268,31.7168,728.0963,0.0,26.076,17.3146,34.5549,6.6475,31.4197,29.089
2024-04-15 14,32.1392,73.5207,1008.4453,2.3766,235.4258,26.6965,679.7394,0.0,26.8069,17.3005,34.0661,6.6569,32.4643,29.5466
2024-04-15 15,31.429,74.6888,1008.7119,0.4075,227.9277,26.9932,528.0764,0.0,26.3908,19.2817,33.5145,4.7035,32.0373,28.8484
2024-04-15 16,30.7297,77.323,1008.8494,1.549,224.8215,28.8622,402.1787,0.0,26.3026,17.6055,33.0198,4.216,31.1847,27.8874
2024-04-15 17,30.8043,72.2298,1008.8269,1.2931,227.7227,23.2562,231.8782,0.0,25.2252,18.3705,32.6143,2.1316,30.7226,26.8312
2024-04-15 18,29.7431,75.3632,1009.39,2.6994,234.8829,23.2968,0.0,0.0,24.9166,18.4817,32.2631,0.152,29.7915,26.0264
2024-04-15 19,29.089,75.9298,1010.6919,0.8428,,25.9731,19.6463,0.0,24.4104,16.8891,31.827,0.168,29.3776,25.8549
2024-04-15 20,29.5466,79.0731,1012.3742,2.3057,241.5806,6.5086,0.0,0.0,25.5337,18.0396,31.6321,0.0,29.734,25.6125
2024-04-15 21,28.8484,76.7005,1012.737,0.7364,234.731,11.3308,33.2294,0.0,24.3465,18.1283,31.1964,0.0993,29.2623,25.6089
2024-04-15 22,27.8874,78.5834,1013.3139,1.6327,241.0234,10.6316,28.7237,0.0,23.8195,16.5374,30.8384,0.0,28.3453,24.3992
2024-04-15 23,26.8312,81.3478,1013.3877,,212.2548,15.6172,0.0,0.0,23.3664,19.5068,30.5303,0.0468,27.1086,24.043
2024-04-16 00,26.0264,88.0883,1013.8341,1.3511,219.4104,51.4657,11.6455,0.0,23.8998,18.0075,30.5429,0.0,26.6101,24.2993
2024-04-16 01,25.8549,84.7864,1015.6867,2.7598,206.6906,0.0,44.9464,0.0,23.0977,20.0,30.2143,0.0,26.0958,24.3494
2024-04-16 02,25.6125,82.71,1015.9657,3.9876,205.1671,0.0,0.0,0.0,22.4517,16.5147,29.8703,0.1449,25.5657,25.3528
2024-04-16 03,25.6089,83.587,1015.6115,1.2602,181.0832,8.8833,30.0999,0.0,22.6219,18.2197,29.8696,0.434,26.043,26.4868
2024-04-16 04,24.3992,87.6772,1015.99,2.3037,172.4156,37.2461,0.0,0.0,22.2212,17.8026,29.7964,0.0,24.8262,27.5492
2024-04-16 05,24.043,94.1982,1014.1707,3.3956,179.929,63.6621,0.0,0.0,23.0514,15.9658,29.424,0.0,24.6614,28.1361
2024-04-16 06,24.2993,97.4035,1014.7492,2.1948,177.6741,77.4757,0.0,0.0,23.8611,17.7013,29.1868,0.0,25.214,29.5144
2024-04-16 07,24.3494,92.8825,1014.804,2.3327,156.5936,69.2785,113.1404,2.093,23.1227,14.6547,30.6425,0.8875,25.0769,29.7702
2024-04-16 08,25.3528,92.1511,1011.9324,4.4331,135.9639,76.5068,216.7149,0.0,23.9852,15.7872,30.6012,1.8951,25.8045,30.3694
2024-04-16 09,26.4868,85.8154,1016.3848,1.7769,120.8248,54.2222,430.6089,0.0,23.9173,18.2656,29.9878,3.7758,26.808,30.8911
2024-04-16 10,27.5492,83.4687,1016.0457,1.6619,98.3552,37.7705,614.7497,0.0,24.4954,18.4877,29.5441,5.7308,28.182,31.1647
2024-04-16 11,28.1361,84.5835,1015.3542,1.52,107.387,50.2403,623.0415,0.0,25.2919,,28.943,6.0958,28.6546,30.3017
2024-04-16 12,29.5144,76.6261,1015.7914,1.7923,82.0158,18.1156,839.3834,0.0,24.9743,18.4956,28.3162,8.2299,29.6648,29.3598
2024-04-16 13,29.7702,76.3277,1015.5377,1.7959,92.3619,48.858,607.4079,0.0,25.1561,17.6653,27.7121,5.9723,30.0511,29.0435
2024-04-16 14,30.3694,81.747,1014.1134,3.4264,93.6598,76.459,341.1106,0.0,26.897,16.4633,27.2974,3.6252,30.5112,28.0647
2024-04-16 15,,76.3131,1014.1867,4.2322,78.9109,49.0116,444.0983,0.0,26.2361,17.3228,26.7686,4.3947,30.7515,26.5684
2024-04-16 16,31.1647,70.0437,1015.7252,0.6994,70.5474,3.557,485.5719,0.0,25.0544,17.5623,26.2002,4.5283,31.5306,25.9624
2024-04-16 17,30.3017,71.8448,1015.2612,2.6031,73.6615,2.7474,237.9648,0.0,24.6534,16.6786,25.7612,2.3642,30.0606,25.2258
2024-04-16 18,29.3598,75.4482,1014.7769,3.577,64.5029,30.3264,13.3047,0.0,24.5656,20.0,25.5594,0.0,29.4908,25.0734
2024-04-16 19,29.0435,78.2645,1014.5358,1.1437,71.6499,8.5616,0.0,0.0,24.873,18.1231,25.302,0.0,29.3954,24.8612
2024-04-16 20,28.0647,78.9149,1015.1588,2.0889,67.6166,2.1967,10.2827,0.0,24.0616,17.6483,25.0809,0.0,28.4845,24.8515
2024-04-16 21,26.5684,82.0572,1015.7366,2.4128,55.8486,2.9341,0.0,0.0,23.2539,17.2305,25.1855,0.0981,26.897,24.51
2024-04-16 22,25.9624,84.9486,1015.8287,2.9432,42.7773,5.0343,34.6827,0.0,23.2347,20.0,25.012,0.3816,26.2225,25.0126
2024-04-16 23,25.2258,83.3583,1015.6591,0.8188,33.6777,0.0,0.0,0.0,22.2021,,24.7908,0.0465,25.4649,25.3354
2024-04-17 00,25.0734,82.6271,1016.1807,1.7867,19.126,0.0,17.4315,0.0,21.9087,18.3822,24.8765,0.0,25.2289,25.7023
2024-04-17 01,24.8612,84.1968,1016.3326,1.0669,21.2985,0.0,20.9385,0.0,22.0098,19.9254,24.7682,0.1311,25.5037,26.7627
2024-04-17 02,24.8515,84.4107,1015.0824,0.8741,31.0921,7.2128,0.0,0.0,22.042,17.8792,24.4075,0.0733,25.4461,27.6583
2024-04-17 03,24.51,83.8837,1013.951,0.7459,17.5326,9.7042,0.0,0.0,21.6051,19.2029,24.3947,0.0,25.2728,28.5759
2024-04-17 04,25.0126,84.4375,1014.586,2.334,8.0643,13.8912,30.3226,0.0,22.2048,18.2458,24.1188,,25.6699,28.3083
2024-04-17 05,25.3354,86.354,1014.3025,3.5903,,17.7779,0.0,0.0,22.8909,17.5786,23.8527,0.1641,,28.6373
2024-04-17 06,25.7023,82.785,1013.4641,3.4502,23.6943,29.9424,0.0,0.0,22.5543,16.4106,23.5467,0.0,25.6409,28.8974
2024-04-17 07,26.7627,81.1361,1013.3676,0.8907,20.5518,7.432,253.0045,0.0,23.2564,17.3706,23.1697,1.9409,27.045,28.9813
2024-04-17 08,27.6583,79.2309,1012.8885,1.9286,355.678,8.554,427.8912,0.0,23.7336,17.7318,22.8554,4.3958,27.9729,28.6278
2024-04-17 09,28.5759,75.1108,1012.439,1.1878,346.932,7.6388,627.0823,0.0,23.7345,19.7153,22.3233,6.0836,28.7838,29.7108
2024-04-17 10,28.3083,76.8996,1012.0423,1.0378,336.3894,28.4786,723.4945,0.0,23.8672,17.9864,21.4478,6.9573,28.6054,30.5228
2024-04-17 11,28.6373,78.8186,1010.8327,2.5732,328.5488,43.5491,657.4429,0.0,24.597,17.4661,21.0742,6.1077,28.6754,30.5818
2024-04-17 12,,81.4782,1010.0443,1.5551,329.0613,55.2932,540.9365,0.0,25.4066,17.3618,20.8409,5.5755,29.5979,29.9447
2024-04-17 13,28.9813,78.3814,1010.5213,3.9943,333.1322,70.1275,485.2756,0.0,24.8377,18.5707,20.369,4.737,28.9056,28.9707
2024-04-17 14,28.6278,92.1015,1007.5168,3.9964,347.9907,95.2249,198.1396,2.611,27.2175,13.0307,22.1441,1.4294,29.0281,28.3063
2024-04-17 15,29.7108,81.5783,1009.843,1.8691,353.8195,50.8544,439.4781,0.0,26.2201,18.032,22.0161,4.1943,29.8792,27.7037
2024-04-17 16,30.5228,72.33,1010.4695,0.3655,349.4479,16.6708,399.7207,0.0,24.9783,20.0,21.6679,3.6089,30.8861,26.7992
2024-04-17 17,30.5818,75.7578,1010.0879,1.2776,325.742,22.563,212.1548,0.0,25.814,18.4204,21.3231,2.0247,31.0071,26.0784
2024-04-17 18,29.9447,76.2953,1009.4224,2.6087,336.7203,52.8909,0.0,0.0,25.3176,18.1615,21.136,0.2266,30.1581,25.2795
2024-04-17 19,28.9707,83.143,1009.2001,3.2272,337.5849,65.3284,0.0,0.0,25.8189,17.5057,20.9889,0.0,29.1287,25.3426
2024-04-17 20,28.3063,80.9447,1008.7533,2.2347,345.5088,50.4221,21.6886,0.0,24.7206,18.021,20.9331,0.1232,28.414,24.7384
2024-04-17 21,27.7037,87.4814,1009.3252,1.8477,341.3785,60.1972,19.2293,0.0,25.4342,17.8158,20.7113,0.302,28.5619,24.3892
2024-04-17 22,26.7992,92.6266,1009.5952,2.6366,322.9491,65.6947,0.0,0.0,25.5035,17.1184,20.6752,0.2275,27.7097,24.6356
2024-04-17 23,26.0784,88.3157,1009.5751,0.9792,342.7891,75.3627,0.0,0.0,23.9939,17.4498,20.6709,0.0193,,25.3569
2024-04-18 00,25.2795,91.3505,1009.1565,1.058,354.4292,67.1128,7.775,0.0,23.7675,16.3431,20.5933,0.3899,25.9869,25.1064
2024-04-18 01,25.3426,87.8854,1008.5684,1.5124,11.0686,65.0705,23.5726,0.0,23.1886,17.2249,20.7857,0.0,25.7796,24.5396
2024-04-18 02,24.7384,90.3188,1009.8193,3.3443,12.3531,58.7771,7.7796,0.0,23.0447,18.3178,20.8233,0.0773,25.1254,25.5865
2024-04-18 03,24.3892,91.4899,1009.1626,3.3835,13.6374,58.9831,37.1578,0.0,22.9124,17.9187,20.6976,0.4908,24.9791,26.177
2024-04-18 04,24.6356,94.7446,1007.5869,1.7039,14.7333,87.6374,0.0,0.0,23.7356,16.4136,20.6266,0.0411,25.2797,26.6376
2024-04-18 05,25.3569,89.0913,1007.3365,1.3001,6.6924,77.0508,0.0,0.069,23.4283,18.1568,20.5458,0.1176,26.2838,28.0643
2024-04-18 06,25.1064,95.4053,1007.2794,2.7727,16.3539,87.3682,0.0,,24.3192,15.78,21.3866,0.5517,25.7977,28.0777
2024-04-18 07,24.5396,97.5592,1007.6638,3.9254,2.5535,81.0121,59.0185,3.087,24.1272,14.5063,23.3415,0.7481,25.1926,27.8185
2024-04-18 08,25.5865,94.0936,1007.9485,2.0471,22.8027,98.671,86.3084,1.411,24.5648,16.5697,24.2293,1.3413,26.5793,28.5323
2024-04-18 09,26.177,93.3792,1007.5418,1.9915,11.4664,83.9542,228.4462,0.0,25.0229,17.0345,23.9571,2.4379,26.9269,30.2087
2024-04-18 10,26.6376,93.0523,1007.0752,2.6339,22.2546,90.6025,218.7876,1.312,25.4205,16.3868,24.7505,2.0798,27.0317,30.5836
2024-04-18 11,28.0643,83.924,1007.8203,1.859,7.6401,60.9216,530.4093,0.0,25.0902,17.9013,24.3298,4.8433,28.5611,30.3382
2024-04-18 12,28.0777,90.2711,,3.3616,8.1875,86.5485,290.2929,0.209,26.3327,17.0081,24.3286,3.1242,28.7893,29.5856
2024-04-18 13,27.8185,93.3059,1004.916,4.1947,339.7604,99.82,184.7093,2.28,26.637,13.1623,25.9047,1.7947,28.457,29.4886
2024-04-18 14,28.5323,95.1071,1005.7798,3.2266,341.615,100.0,174.5645,4.982,27.6713,12.051,29.2427,1.7239,29.6592,28.5087
2024-04-18 15,30.2087,76.9899,1009.2464,1.6785,325.6062,52.0146,418.7893,0.0,25.7255,19.151,28.7571,4.0026,30.7693,27.5543
2024-04-18 16,30.5836,78.0123,1009.3485,1.3811,330.2609,65.4934,204.9214,0.0,,16.9766,28.3015,1.9104,30.8542,26.8415
2024-04-18 17,30.3382,78.8147,1008.7387,0.8697,322.8207,54.0872,176.248,0.0,26.2467,17.7867,27.8116,1.9762,31.0367,25.3254
2024-04-18 18,29.5856,71.6067,1009.6045,1.9516,319.3147,16.8899,0.0,0.0,23.9113,18.6797,27.5844,0.0,29.445,24.9343
2024-04-18 19,29.4886,75.1365,1008.2892,3.5348,335.6399,16.6071,0.0,0.0,24.6206,18.213,27.4546,0.3388,29.23,23.532
2024-04-18 20,28.5087,78.5163,1007.6618,1.7732,352.1846,34.3978,0.0,0.0,24.408,17.2736,27.1303,0.0427,28.9502,23.6205
2024-04-18 21,27.5543,77.7904,1007.4044,1.0515,350.9613,18.753,7.9535,0.0,23.3283,16.943,27.2971,0.1561,28.059,22.7784
2024-04-18 22,26.8415,86.6526,1007.2142,1.1,346.2529,48.6606,16.3183,0.0,24.4273,17.5988,27.1909,0.1703,27.2498,23.6535
2024-04-18 23,25.3254,93.5733,1007.8901,1.6573,355.2913,81.3569,0.0,0.0,24.2133,16.0855,26.9295,0.0,25.6382,24.7129
2024-04-19 00,24.9343,89.5175,1008.8311,1.3222,11.4061,54.002,7.8221,0.0,23.0906,17.8484,26.8223,0.1132,25.3381,25.0085
2024-04-19 01,23.532,97.4939,1006.5509,5.1107,8.6819,83.2027,0.0,,23.1116,16.7291,27.3806,0.0,23.6849,26.4967
2024-04-19 02,23.6205,94.5969,1006.89,2.1109,15.1488,78.7031,0.4538,0.0,22.7016,16.8719,27.2689,0.0,24.2177,27.5916
2024-04-19 03,22.7784,99.3618,1006.5986,1.2409,359.4751,87.7643,9.2753,0.0,22.6728,16.3083,27.182,0.1752,23.7595,28.7752
2024-04-19 04,23.6535,100.0,1006.3444,3.4163,358.465,97.8489,24.6669,1.129,23.6535,16.2607,27.9179,0.4032,24.3097,28.9048
2024-04-19 05,24.7129,95.6079,1006.4491,2.792,352.0573,83.0826,0.0,0.114,23.9633,19.3597,27.7639,0.0,25.5089,29.174
2024-04-19 06,25.0085,90.5631,1007.4028,1.3569,3.9971,66.0355,0.0,0.0,23.3561,17.6273,27.6049,0.3494,25.9511,30.3327
2024-04-19 07,26.4967,81.1807,1007.7112,0.444,8.7146,31.779,174.8196,0.0,23.0064,18.1709,27.1198,1.7409,26.9599,30.1391
2024-04-19 08,27.5916,81.1985,1007.1992,1.2311,16.8054,34.7894,362.4915,0.0,24.0767,17.0823,26.8061,3.7912,28.211,29.8298
2024-04-19 09,28.7752,74.9774,1008.1968,0.9788,8.7177,22.2036,585.2121,0.0,23.8972,,26.4511,5.8051,29.1105,30.8512
2024-04-19 10,28.9048,80.0984,1008.8284,4.1681,13.4701,54.3124,479.7846,0.0,25.1268,16.7468,25.7598,,29.0872,30.2047
2024-04-19 11,29.174,83.3169,1008.9371,0.9338,19.0868,49.1533,637.4142,0.0,26.0528,19.4819,25.205,5.9978,29.7941,29.6339
2024-04-19 12,30.3327,75.6172,1009.1456,1.9263,31.0805,17.3297,843.9697,0.0,25.5422,19.446,24.5209,8.1651,30.3426,29.381
2024-04-19 13,30.1391,78.0289,1009.6247,1.4527,25.249,9.556,874.9444,0.0,25.8843,17.0665,23.7348,8.1943,30.2525,27.7601
2024-04-19 14,29.8298,81.4342,1007.0228,2.9726,39.8736,76.2114,370.2659,0.0,26.306,17.1134,23.287,3.6214,29.9896,27.0247
2024-04-19 15,30.8512,79.968,1008.4245,2.5649,39.6304,55.0206,434.5241,0.0,26.9916,17.9642,22.6108,3.9025,31.1447,26.8032
2024-04-19 16,30.2047,81.4647,1008.5263,0.8161,42.3134,72.3062,206.7769,0.0,26.6777,18.2419,22.1672,1.8464,30.9822,25.5093
2024-04-19 17,29.6339,84.1338,1008.7028,1.6255,42.0031,68.118,109.8072,0.0,26.6678,18.9598,21.8843,1.4901,30.6937,24.3142
2024-04-19 18,29.381,78.8707,1008.2641,3.0959,52.4941,56.8745,0.0,0.0,25.3298,19.6591,21.7155,0.098,29.5491,23.3088
2024-04-19 19,27.7601,82.9595,1007.1102,4.3375,62.6309,,24.6774,0.0,24.5992,17.5626,21.5144,0.3422,27.8589,23.1121
2024-04-19 20,27.0247,93.1152,1007.2785,2.6756,74.0921,90.2128,26.4219,1.111,25.8156,15.0907,22.2899,0.0127,27.4533,23.2703
2024-04-19 21,26.8032,87.3225,1008.2129,2.4415,84.2101,65.2298,0.0,0.0,24.5183,15.6016,22.206,0.085,27.1839,22.7222
2024-04-19 22,25.5093,89.7593,1007.5547,,88.8844,68.6203,12.8878,0.0,23.7026,17.6134,22.1251,0.0,26.5318,23.6163
2024-04-19 23,24.3142,94.5261,1007.7294,3.4735,91.1433,46.7302,35.3435,0.0,23.3781,17.6513,22.1602,0.5142,24.7219,24.2641
2024-04-20 00,23.3088,92.9394,1008.0467,1.2221,119.4679,77.1287,0.0,0.0,22.1017,17.9431,21.9401,0.1415,23.9499,25.1473
2024-04-20 01,23.1121,91.6602,1009.1225,1.9311,115.608,73.339,0.0,0.0,21.6798,17.7434,21.832,0.0,23.6659,25.1326
2024-04-20 02,23.2703,88.9101,1009.6359,,129.0425,66.7125,0.0,0.0,21.3383,17.6595,21.7946,0.0,23.7663,25.9084
2024-04-20 03,22.7222,,1006.5991,3.7625,117.9214,100.0,0.3631,3.962,22.7222,12.3456,24.6488,0.0,23.4143,26.3246
2024-04-20 04,23.6163,91.184,1009.2087,1.8818,117.1057,88.0325,22.0466,0.0,22.093,18.1336,24.4628,0.4476,24.3608,27.2308
2024-04-20 05,24.2641,91.6507,1012.4136,3.1721,124.5282,63.3618,0.0,0.0,22.8177,17.413,24.4848,0.301,24.7756,28.2358
2024-04-20 06,25.1473,90.8119,1011.6232,1.4958,120.0499,53.908,36.7768,0.0,23.5387,18.4264,24.3583,0.0,26.0479,29.5811
2024-04-20 07,25.1326,95.616,1010.8104,4.6617,120.7146,80.1753,84.848,0.0,24.382,17.5799,24.2978,0.8519,25.6609,29.6874
2024-04-20 08,25.9084,91.228,1008.8511,3.7505,124.4802,88.6081,148.9874,0.0,24.367,15.7206,24.0987,1.0088,26.1522,30.1617
2024-04-20 09,26.3246,87.4376,1010.0828,2.8492,102.066,78.4907,288.2082,0.226,24.0698,15.5802,24.033,2.4092,26.7322,30.7987
2024-04-20 10,27.2308,87.9039,1011.1196,1.9897,114.0106,52.3087,516.4778,0.0,25.05,18.0684,23.5807,5.0645,27.8764,30.8704
2024-04-20 11,28.2358,84.5044,1009.4657,1.5575,110.4265,52.8582,556.709,0.074,25.3738,17.8324,23.1255,5.3432,29.1668,30.4255
2024-04-20 12,29.5811,85.1766,1009.5885,3.8452,135.5451,52.9671,624.3108,0.0,26.8255,16.7353,22.6163,5.8491,29.8207,29.8057
2024-04-20 13,29.6874,81.5758,1010.3332,2.5263,148.2395,59.8236,545.183,0.384,26.1967,16.5984,22.4243,5.056,30.028,29.4828
